left_ratio_x,left_ratio_y,right_ratio_x,right_ratio_y,left_width,left_height,right_width,right_height,pitch,screen_x,screen_y
-0.5269110720707052,0.4252875384450081,0.5641453194003618,0.4580087173638124,75.22296067206598,18.37696857524311,77.45613841267281,20.023632710902746,-95.2782279253006,641,20
-0.5169161170098413,0.4799282202203194,0.5546511454137008,0.41950006131544015,70.98436562345724,19.047068769206565,75.31812411983283,20.533071069748786,-99.72281455993652,641,20
-0.5086024852951149,0.48556252647038023,0.5551585800676239,0.45675257265514363,73.43533866194394,21.247585187620885,76.15279647084594,21.562407864144284,-100.34660518169403,641,20
-0.5053004634992375,0.4918601431587007,0.5675619182315219,0.46033416066893856,74.49863650619317,21.519068843545444,76.79468571737848,21.564898415483594,-102.7555239200592,641,20
-0.49399868378559136,0.4851942935902694,0.5751075110070906,0.43063398126854163,74.50077277408265,20.496519248858036,76.65152973954974,21.35129006376747,-104.00120615959167,641,20
-0.4968134135039015,0.4697869151204857,0.5666541001781197,0.4706028599944109,75.15349626194266,20.344317003046807,77.56580253754082,22.11964320878383,-101.84097647666931,641,20
-0.4934297757727643,0.49604448504263776,0.5667130601379157,0.47117605758664505,75.2896479657888,20.643068099247753,77.36690127337691,21.9617819142437,-102.6616358757019,641,20
-0.4939443826563917,0.50527539987062,0.5717333144573299,0.4627866306371819,74.71864043414361,21.363632578769973,77.93438780866468,21.341217271205984,-103.03636729717255,641,20
-0.4977062005964291,0.47728912647155425,0.5579780436147519,0.46387325659410905,76.69860314294426,21.26549608123988,77.83888416880315,20.536162232288724,-102.02530860900879,703,20
-0.4926892270986032,0.4766347311142829,0.5708406184893625,0.43979845105664933,74.35779474937902,20.657559554912712,78.46162998475944,19.84958756972654,-105.0611400604248,703,20
-0.49287908763448857,0.47954116916833744,0.5682726998790743,0.4158732448811675,73.82251601594281,22.17409686101767,78.19008124739047,19.648499852854833,-107.99051463603973,703,20
-0.5006408818683288,0.5052028057390968,0.5661749867237232,0.4370592854642382,73.44993717567002,21.881224942537536,78.45229063616253,20.926787770634366,-107.84311652183533,703,20
-0.5051921502534042,0.5142938367566978,0.5762873298933525,0.453781857603889,74.9869229987114,21.734383162797794,76.8006194864268,20.560184582986782,-110.95344364643097,703,20
-0.5073982295713009,0.5253207908381455,0.568478320092053,0.41296527455583015,75.42819553365639,22.336724174608836,78.76855091628768,20.735621812568787,-112.88275122642517,703,20
-0.5085427023906306,0.5093343892050212,0.5579612244405457,0.40807197815409707,75.1855327711369,21.37247118753582,78.15647770202492,19.628650501998223,-111.67614340782166,703,20
-0.5132404755928187,0.5370446540634116,0.5764008416979691,0.40206643546952586,70.58075310633012,20.117352202596383,78.15604408560544,21.353980617995923,-110.93688368797302,703,20
-0.5125660129123347,0.5309530464614505,0.5644662045037547,0.43800052008504753,72.78956257671956,21.938651538080492,78.00634284848394,21.13563497035791,-110.26252806186676,703,20
-0.513695390045715,0.5744162018967566,0.5717772757459177,0.4373081145799375,70.3830214469466,21.853932971208913,77.921790864519,22.382787565269844,-109.33016538619995,703,20
